YEAR,MO,DY,HR,T2M,PS,WS50M,WD50M,RH2M
2014,4,5,9,10.06,99.38,8.26,181.9,90.05
2014,4,5,10,11.36,99.4,8.5,186.2,88.25
2014,4,5,11,12.51,99.39,8.82,191.5,85.94
2014,4,5,12,13.23,99.38,8.92,192.7,84.47
2014,4,5,13,13.59,99.34,8.88,190.1,84.81
2014,4,5,14,13.57,99.31,8.89,187.6,87.23
2014,4,5,15,13.51,99.29,8.68,188.1,89.39
2014,4,5,16,13.41,99.28,8.55,188.2,90.79
2014,4,5,17,13.1,99.27,8.71,187.4,92.43
2014,4,5,18,12.51,99.29,9.23,190.3,94.13
2014,4,5,19,12.25,99.31,9.67,194.3,94.89
2014,4,5,20,12.08,99.32,9.51,194.9,95.52
2014,4,5,21,11.9,99.29,9.36,192.7,95.61
2014,4,5,22,11.63,99.26,9.24,188.7,95.8
2014,4,5,23,11.5,99.21,9.44,182.6,95.89
2014,4,6,0,11.37,99.16,10.12,180,95.96
2014,4,6,1,11.38,99.14,11.3,193.2,95.29
2014,4,6,2,11.25,99.14,10.55,201.5,95.17
2014,4,6,3,10.99,99.12,9.39,199,95.73
2014,4,6,4,10.73,99.1,8.92,191.8,96.27
2014,4,6,5,10.59,99.07,9.03,185,96.4
2014,4,6,6,10.96,99.06,9.84,184.7,95.61
2014,4,6,7,11.69,99.05,10.58,186.4,94.53
2014,4,6,8,12.32,99.02,10.62,182.6,93.85
2014,4,6,9,13.05,99.01,11.93,189.7,92.17
2014,4,6,10,14.11,99,12.02,194.4,89.93
2014,4,6,11,14.95,99.01,12.95,199.3,86.75
2014,4,6,12,14.79,99.01,13.3,203.2,86.44
2014,4,6,13,14.3,99.01,13.13,206.2,86.33
2014,4,6,14,14.37,99,13.32,211.1,82.28
2014,4,6,15,13.86,99.01,12.51,215.7,82.76
2014,4,6,16,13.35,99.05,11.08,221.6,86
2014,4,6,17,12.56,99.11,9.99,227.4,88.23
2014,4,6,18,11.02,99.19,8.93,229.7,91.4
2014,4,6,19,9.36,99.27,8.06,223.7,94.82
2014,4,6,20,8.17,99.32,7.59,211.9,97.72
2014,4,6,21,7.41,99.36,7.58,206.1,99.43
2014,4,6,22,6.69,99.38,7.12,204.2,100
2014,4,6,23,6.47,99.38,6.33,201.3,100
2014,4,7,0,6.8,99.38,5.48,203.3,98.56
2014,4,7,1,6.93,99.34,4.18,199.7,97.8
2014,4,7,2,6.83,99.28,2.97,180.4,97.29
2014,4,7,3,6.85,99.2,2.85,146.9,96.92
2014,4,7,4,7.12,99.12,3.57,127.4,96.79
2014,4,7,5,7.48,99.01,4.44,122.8,97.08
2014,4,7,6,8.25,98.91,5.31,131.5,96.79
2014,4,7,7,9.22,98.8,6.99,151.9,96.48
2014,4,7,8,10.39,98.72,9.21,167,95.73
2014,4,7,9,11.27,98.66,10.38,182.3,95.05
2014,4,7,10,11.71,98.63,10.02,199,94.24
2014,4,7,11,11.6,98.64,8.94,221.6,91.83
2014,4,7,12,11,98.68,8.71,242.1,88.53
2014,4,7,13,9.74,98.72,8.15,261.4,87.61
2014,4,7,14,8.39,98.74,7.36,278.2,87.98
2014,4,7,15,7.91,98.75,7.01,282.3,86.63
2014,4,7,16,8.27,98.76,7,275.6,83.82
2014,4,7,17,8.19,98.8,6.66,267.9,84.6
2014,4,7,18,7,98.84,6.29,259.2,91.18
2014,4,7,19,5.97,98.89,6.22,247.7,94.55
2014,4,7,20,6.3,98.91,7.16,240.9,93.93
2014,4,7,21,6.86,98.94,8.18,244.2,93.74
2014,4,7,22,7.07,98.98,8.81,255.1,95.26
2014,4,7,23,6.99,99.03,9.27,265.9,95.67
2014,4,8,0,6.55,99.1,9.94,273.9,94.28
2014,4,8,1,5.82,99.17,10.38,278.2,92.89
2014,4,8,2,5.04,99.24,9.97,275.7,92.7
2014,4,8,3,4.49,99.32,9.96,272.1,92.64
2014,4,8,4,4.28,99.39,10.17,270.8,92.75
2014,4,8,5,4.33,99.47,10.31,270.2,92.87
2014,4,8,6,4.91,99.56,10.37,271.1,92.02
2014,4,8,7,5.72,99.66,10.96,274.4,89.15
2014,4,8,8,6.46,99.77,11.7,278.3,83.97
2014,4,8,9,7.21,99.88,11.68,281,79.21
2014,4,8,10,7.87,99.99,11.48,282.9,75.79
2014,4,8,11,8.47,100.07,11.35,284.8,73.55
2014,4,8,12,8.97,100.17,11.17,285.4,71.72
2014,4,8,13,9.36,100.22,10.94,284.6,70.31
2014,4,8,14,9.53,100.28,10.74,283.2,70.09
2014,4,8,15,9.48,100.34,10.55,281.4,70.9
2014,4,8,16,9.22,100.4,10.11,278.6,72.62
2014,4,8,17,8.61,100.47,8.74,274.2,77.16
2014,4,8,18,7.06,100.52,7.84,267.3,86.92
2014,4,8,19,5.76,100.58,7.55,260.1,92.52
2014,4,8,20,5.41,100.64,7.69,255.1,94.31
2014,4,8,21,5.26,100.67,8.12,253.5,96.05
2014,4,8,22,5.05,100.7,8.2,253.3,99.15
2014,4,8,23,4.97,100.71,8.32,254.4,100
2014,4,9,0,5.12,100.72,8.29,255.9,100
2014,4,9,1,5.34,100.72,8.02,254.9,100
2014,4,9,2,5.52,100.72,7.69,252.1,100
2014,4,9,3,5.58,100.72,7.31,248.3,99.82
2014,4,9,4,5.55,100.71,7.09,245.7,100
2014,4,9,5,5.65,100.74,7.26,247.6,100
2014,4,9,6,6.68,100.77,7,249.7,96.5
2014,4,9,7,7.99,100.8,6.66,252.2,92.9
2014,4,9,8,9.4,100.84,7.54,261.9,88.02
2014,4,9,9,10.4,100.87,7.87,267.8,83.1
2014,4,9,10,11.22,100.89,7.75,267.6,78.45
2014,4,9,11,11.85,100.87,7.68,264.5,75.12
2014,4,9,12,12.31,100.82,7.8,261.4,72.85
2014,4,9,13,12.65,100.79,8.03,260.2,71.32
2014,4,9,14,12.59,100.74,8.21,260.7,71.13
2014,4,9,15,12.09,100.71,8.21,262.6,72.58
2014,4,9,16,11.4,100.71,7.93,265.6,75.24
2014,4,9,17,10.42,100.73,7.01,268,80.71
2014,4,9,18,8.85,100.75,6.29,265.7,89.42
2014,4,9,19,7.3,100.76,6.25,257.8,94.83
2014,4,9,20,6.62,100.76,6.5,250.2,96.89
2014,4,9,21,6.48,100.74,6.76,244.1,96.98
2014,4,9,22,6.83,100.72,7.03,242.6,95.95
2014,4,9,23,6.74,100.68,6.78,242.9,97.65
2014,4,10,0,6.85,100.65,6.61,247.2,98.01
2014,4,10,1,7.16,100.62,6.71,256.6,97.35
2014,4,10,2,7.4,100.61,6.72,265.9,96.23
2014,4,10,3,7.35,100.61,6.59,271.2,96.24
2014,4,10,4,6.95,100.6,6.28,272.8,96.98
2014,4,10,5,6.4,100.6,5.95,268.7,98.05
2014,4,10,6,7.34,100.61,5.73,262.3,94.27
2014,4,10,7,8.63,100.63,5.48,259.8,88.37
2014,4,10,8,9.74,100.67,5.96,263.3,79.89
2014,4,10,9,10.74,100.68,6.16,267.1,72.87
2014,4,10,10,11.46,100.67,5.9,267.6,68.86
2014,4,10,11,11.94,100.63,5.64,266.3,67.15
2014,4,10,12,12.26,100.59,5.56,266.5,65.83
2014,4,10,13,12.47,100.55,5.58,268.9,65.12
2014,4,10,14,12.42,100.5,5.63,272.2,64.86
2014,4,10,15,12.07,100.48,5.7,276.6,65.56
2014,4,10,16,11.4,100.47,5.73,282.1,68.65
2014,4,10,17,10.46,100.49,5.4,288.6,76.12
2014,4,10,18,8.58,100.51,5.3,293.7,88.42
2014,4,10,19,7.05,100.56,5.31,293.5,93.4
2014,4,10,20,6.56,100.59,5.48,288.7,95.31
2014,4,10,21,6.26,100.6,5.53,284.5,96.97
2014,4,10,22,6.26,100.58,5.53,282.6,97.29
2014,4,10,23,5.9,100.56,5.47,286.2,99.2
2014,4,11,0,5.56,100.55,5.57,299.3,100
2014,4,11,1,5.62,100.59,6.14,316.1,100
2014,4,11,2,5.38,100.58,5.87,328,100
2014,4,11,3,4.66,100.59,5.34,333.8,100
2014,4,11,4,4.38,100.63,5,334.8,100
2014,4,11,5,4.12,100.66,4.06,335.3,99.5
2014,4,11,6,5.26,100.69,3.19,329.5,95.7
2014,4,11,7,6.98,100.74,3.41,325.8,87.26
2014,4,11,8,8.29,100.77,3.83,322.3,78.06
2014,4,11,9,9.31,100.79,3.89,315.2,71.08
2014,4,11,10,10.06,100.78,3.78,309.6,67.58
2014,4,11,11,10.66,100.75,3.75,302.4,65.91
2014,4,11,12,11.01,100.69,3.96,294.3,65.09
2014,4,11,13,11.07,100.66,4.56,288.2,64.57
2014,4,11,14,10.81,100.64,5.3,285.9,64.81
2014,4,11,15,10,100.64,5.7,287.8,66.97
2014,4,11,16,8.93,100.65,5.56,291.8,71.56
2014,4,11,17,8.12,100.66,4.69,294.6,77.69
2014,4,11,18,6.94,100.65,3.69,291.3,88.23
2014,4,11,19,5.51,100.65,3.18,276.7,92.41
2014,4,11,20,5.32,100.62,3.15,252.1,92
2014,4,11,21,5.3,100.57,3.88,233,91.36
2014,4,11,22,4.87,100.52,4.97,225.2,92.24
2014,4,11,23,4.71,100.44,5.96,221.6,92.82
2014,4,12,0,4.68,100.36,6.64,220.9,92.76
2014,4,12,1,4.71,100.28,6.99,221.6,92.86
2014,4,12,2,4.81,100.21,7.07,223.1,92.9
2014,4,12,3,4.96,100.16,6.87,223.7,92.98
2014,4,12,4,5.05,100.12,6.69,223,93.64
2014,4,12,5,5.19,100.08,6.68,224.3,94.69
2014,4,12,6,5.85,100.06,6.55,225.5,94.23
2014,4,12,7,6.75,100.06,6.44,226.1,92.76
2014,4,12,8,7.8,100.05,7.97,237.5,88.58
2014,4,12,9,8.58,100.04,9.56,245.3,82.85
2014,4,12,10,9.29,100.03,10.02,246.8,79.91
2014,4,12,11,10.49,100,10.59,250.1,76.99
2014,4,12,12,11.57,99.97,11.25,253.7,74.91
2014,4,12,13,11.91,99.93,11.75,256.7,75.16
2014,4,12,14,11.6,99.91,11.87,261.2,78.44
2014,4,12,15,10.85,99.92,11.43,267.8,84.3
2014,4,12,16,10.35,99.95,10.54,276.7,87.18
2014,4,12,17,9.93,100,9.39,283.3,87.23
2014,4,12,18,8.6,100.07,8.78,286.7,88.91
2014,4,12,19,6.84,100.14,8.48,286.2,93.23
2014,4,12,20,6.38,100.21,8.97,288.4,91.63
2014,4,12,21,5.95,100.26,8.75,287.5,92.04
2014,4,12,22,5.42,100.3,8.63,284.2,93.74
2014,4,12,23,5.21,100.31,8.88,280.6,94.95
2014,4,13,0,5.22,100.33,9.19,279.8,95.99
2014,4,13,1,5.2,100.34,9.17,281.6,96.5
2014,4,13,2,5.04,100.36,8.97,283.7,97.42
2014,4,13,3,4.91,100.4,8.76,285.8,97.79
2014,4,13,4,4.8,100.44,8.41,285.9,97.46
2014,4,13,5,4.82,100.48,8.04,284,96.8
2014,4,13,6,6.06,100.53,7.78,280.9,91.93
2014,4,13,7,7.46,100.59,8.73,281.8,85.09
2014,4,13,8,8.57,100.63,9.67,283.1,76.77
2014,4,13,9,9.26,100.66,9.83,280.2,73.29
2014,4,13,10,9.8,100.64,9.89,276.4,71.99
2014,4,13,11,10.27,100.62,10.21,272.9,71.16
2014,4,13,12,10.58,100.57,10.68,270.6,71.05
2014,4,13,13,10.51,100.54,11.55,271.8,72.12
2014,4,13,14,10.01,100.52,12.04,273.1,74.82
2014,4,13,15,9.64,100.5,11.94,271.9,77.62
2014,4,13,16,9.57,100.45,11.63,268.3,79.96
2014,4,13,17,9.41,100.4,11.06,266.1,83.64
2014,4,13,18,8.86,100.38,11.5,269.5,87.49
2014,4,13,19,8.49,100.4,12.2,277.2,88.71
2014,4,13,20,8.29,100.43,12.49,284.6,88.34
2014,4,13,21,7.77,100.44,12.52,288.9,90.02
2014,4,13,22,7.26,100.46,12.64,293.4,91.66
2014,4,13,23,6.8,100.47,12.39,296.8,92.34
2014,4,14,0,6.39,100.5,12.15,300,92.33
2014,4,14,1,6.12,100.52,12.05,303.6,92.05
2014,4,14,2,6.02,100.56,11.56,307.4,91.35
2014,4,14,3,5.98,100.6,11.05,310.6,90.44
2014,4,14,4,5.94,100.66,10.51,312.1,89.88
2014,4,14,5,5.99,100.72,9.85,313.3,89.8
2014,4,14,6,6.57,100.77,9.1,314.6,87.97
2014,4,14,7,7.37,100.84,8.86,316.9,83.95
2014,4,14,8,8.41,100.9,8.45,318.6,77.67
2014,4,14,9,9.4,100.94,7.93,318.1,72.26
2014,4,14,10,10.12,100.97,7.6,316.2,69
2014,4,14,11,10.63,100.99,7.4,314.4,67.59
2014,4,14,12,10.91,101.01,7.36,313.6,66.97
2014,4,14,13,11.02,101.03,7.37,314.2,66.98
2014,4,14,14,11.01,101.04,7.19,316.2,67.28
2014,4,14,15,10.84,101.07,6.86,319.4,68.07
2014,4,14,16,10.47,101.09,6.33,323.2,69.91
2014,4,14,17,9.79,101.13,5.43,324.4,75.06
2014,4,14,18,7.92,101.16,4.61,321.5,88.08
2014,4,14,19,6.13,101.2,4.05,326.1,92.27
2014,4,14,20,5.75,101.22,2.96,342.1,93.17
2014,4,14,21,5.52,101.24,1.8,26.4,93.43
2014,4,14,22,5.14,101.25,2.22,92.3,94.29
2014,4,14,23,4.18,101.28,3.45,122.6,98.32
2014,4,15,0,3.16,101.31,4.45,138.1,100
2014,4,15,1,2.42,101.33,5.12,146.5,100
2014,4,15,2,2.02,101.34,5.64,150.7,100
2014,4,15,3,2.15,101.35,5.94,152.3,100
2014,4,15,4,2.02,101.36,5.97,152.6,100
2014,4,15,5,2.08,101.39,5.8,152.2,97.32
2014,4,15,6,3.59,101.44,5.31,152.8,89.72
2014,4,15,7,5.16,101.49,4.51,150.5,82.8
2014,4,15,8,7.78,101.52,5.33,160,66.37
2014,4,15,9,9.65,101.55,5.12,166.7,60.66
2014,4,15,10,11.04,101.54,4.58,171.2,59.47
2014,4,15,11,12.09,101.51,4.17,174.5,58.57
2014,4,15,12,12.85,101.45,3.81,177,57.43
2014,4,15,13,13.32,101.39,3.49,178.9,56.5
2014,4,15,14,13.52,101.33,3.25,180,55.84
2014,4,15,15,13.45,101.28,3.17,178.9,56.07
2014,4,15,16,13.07,101.26,3.28,173.7,58.33
2014,4,15,17,12.18,101.25,3.7,165.4,67.18
2014,4,15,18,9.81,101.24,4.67,156.5,82.91
2014,4,15,19,7.82,101.26,6.18,153.4,85.11
2014,4,15,20,7.24,101.27,7.53,154,86.02
2014,4,15,21,6.59,101.27,8.2,155.4,86.79
2014,4,15,22,5.76,101.27,8.22,156.4,88.4
2014,4,15,23,4.85,101.26,7.97,156.9,90.23
2014,4,16,0,4,101.25,7.78,158.2,91.79
2014,4,16,1,3.25,101.25,7.6,160.6,93.83
2014,4,16,2,2.64,101.25,7.43,163.7,96.88
2014,4,16,3,2.31,101.24,7.21,166.7,99.18
2014,4,16,4,2.17,101.23,6.97,168.5,100
2014,4,16,5,2.49,101.23,6.74,169.1,98.35
2014,4,16,6,3.52,101.23,6.5,169.5,93.89
2014,4,16,7,5.01,101.23,6.89,169,86.98
2014,4,16,8,6.91,101.19,7.55,170.4,77.21
2014,4,16,9,8.57,101.16,7.74,174.4,68.77
2014,4,16,10,9.92,101.12,7.53,180.1,63.56
2014,4,16,11,11.06,101.07,7.22,186.9,60.83
2014,4,16,12,12.17,101.01,6.91,193.9,58.88
2014,4,16,13,13.17,100.96,6.63,200.1,57.56
2014,4,16,14,13.74,100.89,6.44,205.5,57.27
2014,4,16,15,13.83,100.83,6.2,208.3,58.94
2014,4,16,16,13.53,100.78,5.65,208.2,63.59
2014,4,16,17,12.48,100.73,5.28,205.1,76.96
2014,4,16,18,10.66,100.69,5.92,204.5,84.03
2014,4,16,19,9.62,100.67,6.6,206.4,85.64
2014,4,16,20,9.24,100.65,7,209.6,86.74
2014,4,16,21,8.65,100.62,7.29,214,88.38
2014,4,16,22,7.8,100.59,7.5,217.4,90.73
2014,4,16,23,7.23,100.56,7.65,221.1,92.41
2014,4,17,0,6.66,100.54,7.88,224.4,94.45
2014,4,17,1,6.43,100.49,8.4,228.6,94.41
2014,4,17,2,6.03,100.42,8.4,228.2,95.45
2014,4,17,3,5.83,100.34,8.47,228.9,96.18
2014,4,17,4,6.03,100.31,8.37,237.3,96.02
2014,4,17,5,6.64,100.32,8.01,246.2,95.51
2014,4,17,6,7.71,100.31,7.86,253.3,94.38
2014,4,17,7,8.71,100.32,7.82,263.2,93.58
2014,4,17,8,9.5,100.31,8.89,272.5,90.74
2014,4,17,9,9.8,100.3,10.05,275.6,86.28
2014,4,17,10,9.7,100.32,10.69,279.3,82.75
2014,4,17,11,9.09,100.34,11,282.6,81.81
2014,4,17,12,8.47,100.33,10.97,281.9,82.56
2014,4,17,13,8.48,100.31,11.17,281.8,82.78
2014,4,17,14,9,100.28,11.67,284.1,81.42
2014,4,17,15,9.21,100.25,11.57,287,81.62
2014,4,17,16,8.94,100.24,10.56,288.3,85.5
2014,4,17,17,8.74,100.26,9.99,292.9,89.09
2014,4,17,18,8.22,100.31,9.5,301.7,91.45
2014,4,17,19,7.07,100.37,8.54,308.7,94.37
2014,4,17,20,5.78,100.4,7.68,311,97.62
2014,4,17,21,5.08,100.42,7.44,312.9,97.2
2014,4,17,22,4.55,100.44,7.31,316.9,96.14
2014,4,17,23,4.02,100.44,7.12,322.4,96.24
2014,4,18,0,3.39,100.45,6.85,331.3,97.94
2014,4,18,1,2.78,100.45,6.43,343.5,100
2014,4,18,2,2.18,100.46,5.95,0.4,100
2014,4,18,3,1.58,100.5,5.51,21.3,100
2014,4,18,4,1.27,100.54,5.24,40.4,100
2014,4,18,5,1.26,100.59,4.75,53.9,100
2014,4,18,6,2.94,100.64,3.96,60.7,94.27
2014,4,18,7,4.62,100.68,3.61,58.6,83.78
2014,4,18,8,6.45,100.72,2.85,46,70.63
2014,4,18,9,8.1,100.74,2.62,29.5,60.86
2014,4,18,10,9.41,100.75,2.68,24,55.02
2014,4,18,11,10.47,100.73,2.62,23.8,51.62
2014,4,18,12,11.31,100.71,2.51,24.5,50.36
2014,4,18,13,11.9,100.66,2.36,25.6,49.22
2014,4,18,14,12.24,100.62,2.25,28.2,48.11
2014,4,18,15,12.29,100.58,2.16,33.7,47.82
2014,4,18,16,12.05,100.55,2.09,42.5,49.03
2014,4,18,17,11.39,100.54,2.02,53.2,56.1
2014,4,18,18,9.62,100.54,2.17,67,68.9
2014,4,18,19,7.73,100.55,2.73,84.1,68.71
2014,4,18,20,6.65,100.55,3.62,102,73.83
2014,4,18,21,5.52,100.56,4.54,115.9,79.83
2014,4,18,22,4.35,100.56,5.17,125.3,85.47
2014,4,18,23,3.49,100.56,5.49,131.2,89.57
2014,4,19,0,2.69,100.56,5.59,135.1,93.28
2014,4,19,1,1.95,100.54,5.44,137.2,96.26
2014,4,19,2,1.32,100.52,5.04,136,99.25
2014,4,19,3,0.77,100.5,4.6,129.4,100
2014,4,19,4,0.29,100.48,4.54,119.1,100
2014,4,19,5,0.5,100.5,5.11,109.5,100
2014,4,19,6,2.63,100.54,5.19,104.4,92.36
2014,4,19,7,4.43,100.57,5.83,104.1,83.47
2014,4,19,8,5.97,100.59,6.35,105.4,74.65
2014,4,19,9,7.36,100.58,6.65,107.2,67.99
2014,4,19,10,8.72,100.55,6.88,110.1,64.67
2014,4,19,11,9.85,100.51,6.9,113,64.26
2014,4,19,12,10.81,100.47,6.89,114,64.33
2014,4,19,13,11.46,100.42,6.83,112.7,63.6
2014,4,19,14,11.77,100.37,6.88,109.4,63.55
2014,4,19,15,11.82,100.34,6.97,106.6,64.13
2014,4,19,16,11.57,100.31,6.83,104.7,65.65
2014,4,19,17,10.83,100.3,6.42,101,70.43
2014,4,19,18,8.8,100.3,6.59,95.4,82.69
2014,4,19,19,6.47,100.34,7.52,91.4,89.52
2014,4,19,20,5.55,100.36,7.86,89.3,92.25
2014,4,19,21,4.58,100.35,7.66,86.1,96.8
2014,4,19,22,3.72,100.33,7.3,80.9,100
2014,4,19,23,3.57,100.29,6.78,74.9,100
2014,4,20,0,3.46,100.24,6.24,68.2,100
2014,4,20,1,3.7,100.16,6.04,61.9,99.97
2014,4,20,2,3.89,100.11,6.37,59.9,97.4
2014,4,20,3,3.81,100.05,6.47,56.4,97.1
2014,4,20,4,3.75,100,6.57,50.6,97.26
2014,4,20,5,3.79,99.94,7.01,46.8,96.93
2014,4,20,6,4.46,99.9,7.82,48.4,95.28
2014,4,20,7,6.21,99.84,8.83,50.5,90.87
2014,4,20,8,8.77,99.78,10.05,54.1,83.27
2014,4,20,9,10.98,99.7,11.19,58.1,75.99
2014,4,20,10,12.24,99.63,11.87,59.7,72.32
2014,4,20,11,12.65,99.58,12.1,59.8,72.52
2014,4,20,12,12.89,99.52,12.3,58.3,73.06
2014,4,20,13,12.99,99.44,12.54,57.3,73.48
2014,4,20,14,12.77,99.36,12.19,56.3,75.23
2014,4,20,15,12.48,99.27,12.17,54.9,77.05
2014,4,20,16,12.07,99.21,12.44,55.1,78.66
2014,4,20,17,11.33,99.19,12.34,56.5,81.4
2014,4,20,18,10.15,99.2,11.94,56.9,85.78
2014,4,20,19,8.97,99.22,11.38,56,90.67
2014,4,20,20,8.3,99.23,11.03,56.8,93.44
2014,4,20,21,7.88,99.22,10.63,60.5,95.26
2014,4,20,22,7.74,99.21,9.97,66.6,96.16
2014,4,20,23,7.66,99.2,8.84,71.4,96.68
2014,4,21,0,7.54,99.2,7.83,75.3,97.02
2014,4,21,1,7.29,99.22,7.14,76.8,97.77
2014,4,21,2,6.96,99.23,6.62,76,98.76
2014,4,21,3,6.76,99.24,6.1,74.7,99.33
2014,4,21,4,6.77,99.26,5.81,71.2,98.96
2014,4,21,5,6.96,99.28,5.47,66.8,97.86
2014,4,21,6,7.7,99.31,5.08,64.8,96.36
2014,4,21,7,9.05,99.33,5.22,66,93.72
2014,4,21,8,11.16,99.34,6.02,68.9,87.58
2014,4,21,9,13.32,99.33,6.95,73.4,79.7
2014,4,21,10,15.19,99.32,8.29,80.3,71.97
2014,4,21,11,16.25,99.31,9.71,85.6,66.9
2014,4,21,12,16.67,99.3,10.64,88.2,63.79
2014,4,21,13,16.71,99.28,10.8,88,62.78
2014,4,21,14,16.54,99.25,10.63,86.8,63.45
2014,4,21,15,15.94,99.24,10.11,84.9,66.35
2014,4,21,16,14.72,99.24,9.18,80.1,73.09
2014,4,21,17,13.26,99.26,7.87,72.2,81.92
2014,4,21,18,11.89,99.29,7.13,62.4,89.09
2014,4,21,19,10.64,99.31,7.94,58.2,90.64
2014,4,21,20,9.38,99.31,8.1,57.1,91.91
2014,4,21,21,8.17,99.3,8.12,55.8,94.2
2014,4,21,22,7.42,99.26,7.91,55,95.42
2014,4,21,23,7.07,99.24,7.8,56.1,96.61
2014,4,22,0,7.23,99.2,7.72,56.4,97.08
2014,4,22,1,7.65,99.18,7.62,56.1,96.57
2014,4,22,2,7.81,99.15,7.59,56.2,96.84
2014,4,22,3,7.91,99.12,7.93,58.1,96.74
2014,4,22,4,7.95,99.1,7.56,57.3,96.76
2014,4,22,5,8.03,99.08,6.79,52.8,96.51
2014,4,22,6,8.39,99.09,6.03,48.7,95.61
2014,4,22,7,8.87,99.1,5.75,52.9,94.78
2014,4,22,8,9.54,99.11,6.06,67,93.39
2014,4,22,9,10.26,99.11,6.31,85.4,91.01
2014,4,22,10,11.05,99.11,6.06,101.1,86.94
2014,4,22,11,11.61,99.1,5.53,114.5,83.66
2014,4,22,12,12.05,99.11,5.18,129.3,81.04
2014,4,22,13,12.31,99.12,5.01,144.3,79.23
2014,4,22,14,12.43,99.13,5,158.2,78.62
2014,4,22,15,12.54,99.16,5.15,168.9,78.51
2014,4,22,16,12.4,99.19,5.06,174.1,80.25
2014,4,22,17,12.05,99.23,4.73,172.7,84.85
2014,4,22,18,10.67,99.29,5.07,169.1,92.91
2014,4,22,19,8.93,99.38,5.95,169.4,97.72
2014,4,22,20,8.8,99.45,6.53,170.7,98.09
2014,4,22,21,8.64,99.5,6.64,171.1,98.36
2014,4,22,22,8.4,99.55,6.67,170.6,98.73
2014,4,22,23,8.2,99.59,6.73,171.4,98.95
2014,4,23,0,7.82,99.64,6.66,173.5,99.65
2014,4,23,1,7.42,99.67,6.51,175.2,100
2014,4,23,2,7.08,99.71,6.36,174.8,100
2014,4,23,3,6.82,99.75,6.3,171.6,100
2014,4,23,4,6.74,99.78,6.2,165.5,99.52
2014,4,23,5,6.92,99.82,6.1,159.2,98.19
2014,4,23,6,7.5,99.89,6.01,153.9,97.03
2014,4,23,7,8.52,99.94,6.98,155.7,94.73
2014,4,23,8,9.96,99.97,8.17,159.7,90.42
2014,4,23,9,11.47,99.99,8.89,160.7,84.25
2014,4,23,10,12.68,99.97,9.35,160,78.65
2014,4,23,11,13.8,99.96,9.87,158.9,74
2014,4,23,12,14.38,99.93,10.28,159,72.22
2014,4,23,13,14.35,99.92,10.24,160.2,73.51
2014,4,23,14,13.91,99.92,9.59,162.7,77.24
2014,4,23,15,13.28,99.93,8.29,165.6,82.57
2014,4,23,16,12.64,99.95,6.82,167.9,87.97
2014,4,23,17,11.88,99.98,6.21,171.9,91.94
2014,4,23,18,10.93,100.03,6.29,178.5,93.94
2014,4,23,19,10.1,100.1,5.85,181.3,95.23
2014,4,23,20,9.64,100.16,5.58,182.7,95.88
2014,4,23,21,9.21,100.2,5.12,186.7,96.41
2014,4,23,22,8.76,100.23,4.42,193.1,96.87
2014,4,23,23,8.19,100.25,3.67,192.9,97.32
2014,4,24,0,7.47,100.26,3.39,183.4,97.74
2014,4,24,1,6.7,100.26,3.41,174.6,98.82
2014,4,24,2,6.14,100.28,3.34,170.7,99.51
2014,4,24,3,5.85,100.3,3.26,169.8,99.99
2014,4,24,4,5.6,100.33,3.13,169.9,100
2014,4,24,5,6.02,100.37,3.01,171.2,99.4
2014,4,24,6,6.87,100.42,2.51,171.7,97.66
2014,4,24,7,7.77,100.46,2,168.7,95.2
2014,4,24,8,9.79,100.47,1.89,169.6,85.3
2014,4,24,9,11.84,100.47,2.24,171.8,73.48
2014,4,24,10,12.96,100.45,2.43,172.2,66.65
2014,4,24,11,13.64,100.43,2.35,169.9,63.33
2014,4,24,12,14.07,100.4,2.11,162.3,61.37
2014,4,24,13,14.31,100.37,1.94,150.7,59.72
2014,4,24,14,14.45,100.34,1.88,136.3,58.68
2014,4,24,15,14.44,100.31,1.85,119.7,57.62
2014,4,24,16,14.23,100.28,1.99,106.6,57.81
2014,4,24,17,13.62,100.27,2.35,96.9,64.85
2014,4,24,18,12.35,100.27,2.79,91.6,78.16
2014,4,24,19,10.92,100.29,3.53,88.2,79.93
2014,4,24,20,10.21,100.3,4.52,88.2,83.68
2014,4,24,21,9.55,100.28,5.4,90.6,88.53
2014,4,24,22,8.75,100.26,6.05,93.7,92.86
2014,4,24,23,8.08,100.25,6.35,94.8,96.57
2014,4,25,0,7.55,100.22,6.26,92.8,99.79
2014,4,25,1,7.42,100.19,5.98,89.3,99.88
2014,4,25,2,7.25,100.17,5.62,84.1,99.3
2014,4,25,3,6.88,100.13,5.2,78.7,99.72
2014,4,25,4,6.81,100.11,4.77,74.1,98.73
2014,4,25,5,6.93,100.12,4.14,73.7,97.44
2014,4,25,6,7.37,100.14,3.76,72.8,96.28
2014,4,25,7,8.29,100.11,4.69,69.4,93.76
2014,4,25,8,9.62,100.06,4.98,67.8,89.26
2014,4,25,9,10.7,100,4.92,62.6,85.58
2014,4,25,10,11.14,99.94,4.93,61.8,84.27
2014,4,25,11,11.26,99.88,4.9,62.1,84.27
2014,4,25,12,11.21,99.83,4.94,63.3,85.33
2014,4,25,13,11.07,99.74,5.02,65.9,86.66
2014,4,25,14,10.92,99.64,5.06,65.3,87.56
2014,4,25,15,10.98,99.53,5.09,66.6,87.36
